Column,facility_name,facility_type,facility_clean,address,city,county,state,zip,capacity,latitude,longitude,phone_number,other_details,full_address
1458,417 North County Llc,NON,NON,1595 Grand Ave,SAN MARCOS,SAN DIEGO,CA,92078,0,33.144831,-117.198522,,Dual Diagnosis,"1595 Grand Ave, SAN MARCOS, SAN DIEGO COUNTY, CA, 92078"
1459,Pacific Beach Health Llc,NON,NON,2108 Garnet Ave,SAN DIEGO,SAN DIEGO,CA,92109,0,32.802138,-117.231561,,Dual Diagnosis,"2108 Garnet Ave, SAN DIEGO, SAN DIEGO COUNTY, CA, 92109"
1460,"Psyclarity Health San Diego, Llc",NON,NON,2667 Camino Del Rio South,MISSION VALLEY,SAN DIEGO,CA,92108,0,32.76981104,-117.1355304,(704) 771-0676 ,Co-Ed,"2667 Camino Del Rio South, MISSION VALLEY, SAN DIEGO COUNTY, CA, 92108"
1461,"Baker Places, Inc.",RES,RES,1249 Scott Street,SAN FRANCISCO,SAN FRANCISCO,CA,94115,12,37.781559,-122.437692,(415) 922-9104 ,Co-Ed,"1249 Scott Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94115"
1462,"Baker Places, Inc.",RES-DETOX,RES-DETOX,101 Gough Street,SAN FRANCISCO,SAN FRANCISCO,CA,94102,31,37.774224,-122.422752,(415) 553-4490 ,Co-Ed,"101 Gough Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94102"
1463,"Baker Places, Inc.",RES,RES,1326 4Th Avenue,SAN FRANCISCO,SAN FRANCISCO,CA,94122,10,37.76379035,-122.4609154,(415) 682-2080 ,Men Only,"1326 4Th Avenue, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94122"
1464,"Alcoholics Rehabilitation Association Of San Francisco, Inc.",RES,RES,1035 Haight Street,SAN FRANCISCO,SAN FRANCISCO,CA,94117,45,37.77095342,-122.4392957,(415) 863-3661 ,Co-Ed,"1035 Haight Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94117"
1465,The Friendship House Association Of American Indians,RES,RES,56 Julian Avenue,SAN FRANCISCO,SAN FRANCISCO,CA,94103,80,37.767249,-122.4213975,(415) 865-0964 ,Co-Ed,"56 Julian Avenue, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94103"
1466,The Salvation Army,RES-DETOX,RES-DETOX,1275 Harrison Street,SAN FRANCISCO,SAN FRANCISCO,CA,94103,136,37.77275172,-122.4097018,(415) 503-3000 ,Co-Ed,"1275 Harrison Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94103"
1467,The Mission Council On Alcohol Abuse For The Spanish Speaking,NON,NON,154-A Capp Street,SAN FRANCISCO,SAN FRANCISCO,CA,94110,0,37.76406341,-122.4186201,(415) 826-0554 ,Families,"154-A Capp Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94110"
1468,The Mission Council On Alcohol Abuse For The Spanish Speaking,NON,NON,154-A Capp Street,SAN FRANCISCO,SAN FRANCISCO,CA,94110,0,37.76406341,-122.4186201,(415) 826-6767 ,Co-Ed,"154-A Capp Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94110"
1469,Henry Ohlhoff House,RES-DETOX,RES-DETOX,601 Steiner Street,SAN FRANCISCO,SAN FRANCISCO,CA,94117,52,37.774854,-122.4330435,(415) 621-4388 ,Co-Ed,"601 Steiner Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94117"
1470,Healthright 360,RES-DETOX,RES-DETOX,890 Hayes Street,SAN FRANCISCO,SAN FRANCISCO,CA,94117,115,37.776159,-122.4309015,(415) 970-7500 ,Men Only,"890 Hayes Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94117"
1471,Henry Ohlhoff House,RES,RES,927 Irving Street,SAN FRANCISCO,SAN FRANCISCO,CA,94122,0,37.76394804,-122.4679685,(415) 575-1100 ,Co-Ed,"927 Irving Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94122"
1472,Healthright 360,NON,NON,1735 Mission Street,SAN FRANCISCO,SAN FRANCISCO,CA,94103,0,37.769508,-122.419449,(415) 970-7500 ,Co-Ed,"1735 Mission Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94103"
1473,Healthright 360,NON,NON,1601 Donner Avenue ,SAN FRANCISCO,SAN FRANCISCO,CA,94124,0,37.72438021,-122.394152,(415) 970-7500 ,Co-Ed,"1601 Donner Avenue , SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94124"
1474,Healthright 360,RES-DETOX,RES-DETOX,2261 Bryant Street,SAN FRANCISCO,SAN FRANCISCO,CA,94110,16,37.75827643,-122.4096342,(415) 970-7500 ,Women/Children,"2261 Bryant Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94110"
1475,Healthright 360,NON,NON,2020 Hayes Street,SAN FRANCISCO,SAN FRANCISCO,CA,94117,0,37.77372,-122.44968,(415) 750-5125 ,Co-Ed,"2020 Hayes Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94117"
1476,Healthright 360,NON,NON,1563 Mission Street,SAN FRANCISCO,SAN FRANCISCO,CA,94103,0,37.77328496,-122.4183433,(415) 762-3700 X301,Co-Ed,"1563 Mission Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94103"
1477,The Good Shepherd Gracenter Of San Francisco,RES,RES,250 Amherst Street,SAN FRANCISCO,SAN FRANCISCO,CA,94134,13,37.72619552,-122.416151,(415) 337-1938 ,Women Only,"250 Amherst Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94134"
1478,St. Anthony Foundation,RES,RES,291 10Th Street,SAN FRANCISCO,SAN FRANCISCO,CA,94103,80,37.77303436,-122.4130483,(415) 592-2880 ,Men Only,"291 10Th Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94103"
1479,"Latino Commission On Alcohol And Drug Abuse Services Of San Mateo County, Inc.",RES,RES,635 Brunswick Street,SAN FRANCISCO,SAN FRANCISCO,CA,94112,9,37.709055,-122.4459585,(415) 337-4065 ,Men Only,"635 Brunswick Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94112"
1480,"Horizons Unlimited Of San Francisco, Inc.",NON,NON,440 Potrero Avenue,SAN FRANCISCO,SAN FRANCISCO,CA,94110,0,37.764153,-122.407911,(415) 487-6700 ,Youth/Adolescent,"440 Potrero Avenue, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94110"
1481,Mount St. Joseph - St. Elizabeth,RES,RES,100 Masonic Avenue,SAN FRANCISCO,SAN FRANCISCO,CA,94118,26,37.78055229,-122.4474146,(415) 567-8370 ,Co-Ed,"100 Masonic Avenue, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94118"
1482,Curry Senior Center,NON,NON,315 Turk Street,SAN FRANCISCO,SAN FRANCISCO,CA,94102,0,37.78273147,-122.4143624,(415) 292-1052 ,Co-Ed,"315 Turk Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94102"
1483,San Francisco Sheriff'S Department,NON,NON,70 Oak Grove Street,SAN FRANCISCO,SAN FRANCISCO,CA,94107,0,37.77736554,-122.4019925,(415) 575-6450 ,Co-Ed,"70 Oak Grove Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94107"
1484,"Asian And Pacific Islander Wellness Center, Inc.",NON,NON,730 Polk Street,SAN FRANCISCO,SAN FRANCISCO,CA,94109,0,37.783818,-122.419008,(415) 292-3400 ,Co-Ed,"730 Polk Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94109"
1485,The San Francisco Aids Foundation,NON,NON,1035 Market Street,SAN FRANCISCO,SAN FRANCISCO,CA,94103,0,37.781217,-122.4107865,(415) 487-3100 ,Men Only,"1035 Market Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94103"
1486,"Latino Commission On Alcohol And Drug Abuse Services Of San Mateo County, Inc.",RES,RES,1724-1726 Bryant Street,SAN FRANCISCO,SAN FRANCISCO,CA,94110,6,37.76506316,-122.4104904,(415) 558-9125 ,Co-Ed,"1724-1726 Bryant Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94110"
1487,Frn Outpatient San Francisco Llc,NON,NON,1700 Montgomery Street,SAN FRANCISCO,SAN FRANCISCO,CA,94111,0,37.805274,-122.404581,(415) 293-1370 ,Co-Ed,"1700 Montgomery Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94111"
1488,The Regents Of The University Of California,NON,NON,1930 Market Street,SAN FRANCISCO,SAN FRANCISCO,CA,94102,0,37.77034839,-122.4255387,(415) 476-3902 ,Co-Ed,"1930 Market Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94102"
1489,City And County Of San Francisco,NON,NON,555 Polk Street,SAN FRANCISCO,SAN FRANCISCO,CA,94102,0,37.7819011,-122.4189763,(415) 202-2810 ,Co-Ed,"555 Polk Street, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94102"
1490,Marina Harbor Detox Llc,RES-DETOX,RES-DETOX,289 Marina Boulevard,SAN FRANCISCO,SAN FRANCISCO,CA,94123,6,37.80641652,-122.4370715,(415) 868-3858 ,Co-Ed,"289 Marina Boulevard, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94123"
1491,San Joaquin County Behavioral Health Services,NON,NON,620 N Aurora Street,STOCKTON,SAN JOAQUIN,CA,95202,0,37.961136,-121.2802785,(209) 468-3720 ,Co-Ed,"620 N Aurora Street, STOCKTON, SAN JOAQUIN COUNTY, CA, 95202"
1492,Healthright 360,RES-DETOX,RES-DETOX,815 Buena Vista West,SAN FRANCISCO,SAN FRANCISCO,CA,94117,108,37.76921691,-122.4429562,(415) 970-7500 ,Co-Ed,"815 Buena Vista West, SAN FRANCISCO, SAN FRANCISCO COUNTY, CA, 94117"
1493,San Joaquin County Behavioral Health Services,RES-DETOX,RES-DETOX,500 West Hospital Road,FRENCH CAMP,SAN JOAQUIN,CA,95231,47,37.886715,-121.284144,(209) 468-6857 ,Co-Ed,"500 West Hospital Road, FRENCH CAMP, SAN JOAQUIN COUNTY, CA, 95231"
1494,San Joaquin County Behavioral Health Services,RES,RES,500 West Hospital Road,FRENCH CAMP,SAN JOAQUIN,CA,95231,28,37.886715,-121.284144,(209) 468-6208 ,Co-Ed,"500 West Hospital Road, FRENCH CAMP, SAN JOAQUIN COUNTY, CA, 95231"
1495,Alcohol And Drug Awareness Program,RES-DETOX,RES-DETOX,1981 Cherokee Road,STOCKTON,SAN JOAQUIN,CA,95205,80,37.97913671,-121.2636624,(209) 870-6506 ,Co-Ed,"1981 Cherokee Road, STOCKTON, SAN JOAQUIN COUNTY, CA, 95205"
1496,"Native Directions, Inc.",RES,RES,13505 South Union Road,MANTECA,SAN JOAQUIN,CA,95336,20,37.84066925,-121.2365436,(209) 858-2421 ,Men Only,"13505 South Union Road, MANTECA, SAN JOAQUIN COUNTY, CA, 95336"
1497,Service First Of Northern California,NON,NON,1222 Monaco Court,STOCKTON,SAN JOAQUIN,CA,95207,0,37.98801,-121.320054,(209) 644-6327 ,Co-Ed,"1222 Monaco Court, STOCKTON, SAN JOAQUIN COUNTY, CA, 95207"
1498,Alcohol And Drug Awareness Program,NON,NON,1981 Cherokee Road,STOCKTON,SAN JOAQUIN,CA,95205,0,37.97913671,-121.2636624,(209) 870-6500 ,Co-Ed,"1981 Cherokee Road, STOCKTON, SAN JOAQUIN COUNTY, CA, 95205"
1499,"Valley Community Counseling Services, Inc.",NON,NON,1300 W. Lodi Avenue,LODI,SAN JOAQUIN,CA,95242,0,38.13001153,-121.2899535,(209) 334-2126 ,Co-Ed,"1300 W. Lodi Avenue, LODI, SAN JOAQUIN COUNTY, CA, 95242"
1500,Service First Of Northern California,NON,NON,1001 N. Center Street,STOCKTON,SAN JOAQUIN,CA,95202,0,37.96243575,-121.293873,(209) 644-4829 ,Co-Ed,"1001 N. Center Street, STOCKTON, SAN JOAQUIN COUNTY, CA, 95202"
1501,Stockton Circle Of Friends Adult Programs,RES,RES,3128 East Anita Street,STOCKTON,SAN JOAQUIN,CA,95205,18,37.97193926,-121.2517911,(209) 451-0315 ,Men Only,"3128 East Anita Street, STOCKTON, SAN JOAQUIN COUNTY, CA, 95205"
1502,"Valley Community Counseling Services, Inc.",NON,NON,129 East Center Street,MANTECA,SAN JOAQUIN,CA,95336,0,37.799334,-121.215438,(209) 823-1911 ,Co-Ed,"129 East Center Street, MANTECA, SAN JOAQUIN COUNTY, CA, 95336"
1503,County Of San Luis Obispo And Alcohol Services,NON-DETOX,NON-DETOX,2180 Johnson Avenue,SAN LUIS OBISPO,SAN LUIS OBISPO,CA,93401,0,35.27515017,-120.6470451,(805) 781-4275 ,Co-Ed,"2180 Johnson Avenue, SAN LUIS OBISPO, SAN LUIS OBISPO COUNTY, CA, 93401"
1504,"Valley Community Counseling Services, Inc.",NON,NON,19 East 6Th Street,TRACY,SAN JOAQUIN,CA,95376,0,37.73491132,-121.4251341,(209) 835-8583 ,Co-Ed,"19 East 6Th Street, TRACY, SAN JOAQUIN COUNTY, CA, 95376"
1505,"Bryan'S House Recovery Home, Inc.",RES,RES,5655 Ardilla Avenue,ATASCADERO,SAN LUIS OBISPO,CA,93422,6,35.48911411,-120.6728462,(805) 464-4660 ,Women/Youth,"5655 Ardilla Avenue, ATASCADERO, SAN LUIS OBISPO COUNTY, CA, 93422"
1506,Serenity Recovery Treatment Center,NON,NON,672 West 11Th Street,TRACY,SAN JOAQUIN,CA,95376,0,37.738809,-121.435965,(209) 831-9767 ,Co-Ed,"672 West 11Th Street, TRACY, SAN JOAQUIN COUNTY, CA, 95376"
1507,County Of San Luis Obispo And Alcohol Services,NON,NON,1523 Longbranch Avenue,GROVER BEACH,SAN LUIS OBISPO,CA,93433,0,35.11916549,-120.6124602,(805) 473-7080 ,Co-Ed,"1523 Longbranch Avenue, GROVER BEACH, SAN LUIS OBISPO COUNTY, CA, 93433"
1508,"Tikva Treatment, Llc",NON,NON,391 Front Street,GROVER BEACH,SAN LUIS OBISPO,CA,93433,0,35.12437644,-120.6301188,(805) 202-3440 ,Co-Ed,"391 Front Street, GROVER BEACH, SAN LUIS OBISPO COUNTY, CA, 93433"
1509,"Tikva Treatment, Llc",RES-DETOX,RES-DETOX,2030 Idyllwild Place,ARROYO GRANDE,SAN LUIS OBISPO,CA,93420,6,35.05000748,-120.5696211,(805) 689-8024 ,Co-Ed,"2030 Idyllwild Place, ARROYO GRANDE, SAN LUIS OBISPO COUNTY, CA, 93420"
1510,"Tikva Treatment, Llc",RES-DETOX,RES-DETOX,944 Via Solana,ARROYO GRANDE,SAN LUIS OBISPO,CA,93420,6,35.07068312,-120.5943866,(805) 202-3440 ,Co-Ed,"944 Via Solana, ARROYO GRANDE, SAN LUIS OBISPO COUNTY, CA, 93420"
1511,"Ken Starr, M.D. Wellness Group, Inc.",NON-DETOX,NON-DETOX,107 Nelson Street,ARROYO GRANDE,SAN LUIS OBISPO,CA,93420,0,35.12181429,-120.5776548,(805) 242-1360 ,Families,"107 Nelson Street, ARROYO GRANDE, SAN LUIS OBISPO COUNTY, CA, 93420"
1512,"Aspire Counseling Services, Inc.",NON,NON,865 Aerovista Place,SAN LUIS OBISPO,SAN LUIS OBISPO,CA,93401,0,35.24252395,-120.6409256,(805) 329-5595 ,Co-Ed,"865 Aerovista Place, SAN LUIS OBISPO, SAN LUIS OBISPO COUNTY, CA, 93401"
1513,"Restorative Partners, Inc.",NON,NON,3220 S Higuera Street,SAN LUIS OBISPO,SAN LUIS OBISPO,CA,93401,0,35.25657842,-120.6687215,(805) 242-1272 ,Co-Ed,"3220 S Higuera Street, SAN LUIS OBISPO, SAN LUIS OBISPO COUNTY, CA, 93401"
1514,"Tikva Treatment, Llc",RES-DETOX,RES-DETOX,929 Hidden Pine Lane,ARROYO GRANDE,SAN LUIS OBISPO,CA,93420,6,35.15103604,-120.5756278,(805) 202-3440 ,Co-Ed,"929 Hidden Pine Lane, ARROYO GRANDE, SAN LUIS OBISPO COUNTY, CA, 93420"
1515,"Horizon Services, Incorporated",RES-DETOX,RES-DETOX,2251 Palm Avenue,SAN MATEO,SAN MATEO,CA,94403,22,37.54622932,-122.3061788,(650) 513-6500 ,Co-Ed,"2251 Palm Avenue, SAN MATEO, SAN MATEO COUNTY, CA, 94403"
1516,"Our Common Ground, Inc.",RES,RES,2560 Pulgas Avenue,EAST PALO ALTO,SAN MATEO,CA,94303,30,37.47532039,-122.1318683,(650) 325-6466 ,Men Only,"2560 Pulgas Avenue, EAST PALO ALTO, SAN MATEO COUNTY, CA, 94303"
1517,Caminar,NON-DETOX,NON-DETOX,416 2Nd Avenue,SAN MATEO,SAN MATEO,CA,94401-3205,0,37.56720742,-122.3218442,(650) 579-7157 ,Men Only,"416 2Nd Avenue, SAN MATEO, SAN MATEO COUNTY, CA, 94401-3205"
1518,Services League Of San Mateo County,RES,RES,3787-A Hoover Street,REDWOOD CITY,SAN MATEO,CA,94063,16,37.48318427,-122.1836387,(650) 363-8735 ,Women/Children,"3787-A Hoover Street, REDWOOD CITY, SAN MATEO COUNTY, CA, 94063"
1519,"Bright Future Recovery, Inc.",RES-DETOX,RES-DETOX,6850 Ontario Road,SAN LUIS OBISPO,SAN LUIS OBISPO,CA,93405,6,35.18818019,-120.7017645,(831) 498-2028 ,Co-Ed,"6850 Ontario Road, SAN LUIS OBISPO, SAN LUIS OBISPO COUNTY, CA, 93405"
1520,"Latino Commission On Alcohol And Drug Abuse Services Of San Mateo County, Inc.",RES,RES,508 7Th Avenue,SAN BRUNO,SAN MATEO,CA,94066-4522,9,37.62544576,-122.404744,(650) 244-1444 ,Women Only,"508 7Th Avenue, SAN BRUNO, SAN MATEO COUNTY, CA, 94066-4522"
1521,"Latino Commission On Alcohol And Drug Abuse Services Of San Mateo County, Inc.",RES,RES,401 Briarfield Way,BELMONT,SAN MATEO,CA,94002,9,37.527174,-122.2741215,(650) 355-7573 ,Men Only,"401 Briarfield Way, BELMONT, SAN MATEO COUNTY, CA, 94002"
1522,"Latino Commission On Alcohol And Drug Abuse Services Of San Mateo County, Inc.",NON,NON,1001 Sneath Lane,SAN BRUNO,SAN MATEO,CA,94066-2308,0,37.63469178,-122.4257887,(650) 244-1444 ,Co-Ed,"1001 Sneath Lane, SAN BRUNO, SAN MATEO COUNTY, CA, 94066-2308"
1523,"El Centro De Libertad/The Freedom Center, Inc.",NON,NON,500 Allerton Street,REDWOOD CITY,SAN MATEO,CA,94063,0,37.488816,-122.2314795,(650) 599-9955 ,Co-Ed,"500 Allerton Street, REDWOOD CITY, SAN MATEO COUNTY, CA, 94063"
1524,Sitike,NON,NON,306 Spruce Avenue,SOUTH SAN FRANCISCO,SAN MATEO,CA,94080,0,37.65702752,-122.4157548,(650) 589-9305 ,Co-Ed,"306 Spruce Avenue, SOUTH SAN FRANCISCO, SAN MATEO COUNTY, CA, 94080"
1525,Free At Last: Community Recovery And Rehabilitation Services,RES,RES,1085-A Weeks Street,EAST PALO ALTO,SAN MATEO,CA,94303,18,37.47027412,-122.1312082,(650) 462-6999 ,Men Only,"1085-A Weeks Street, EAST PALO ALTO, SAN MATEO COUNTY, CA, 94303"
1526,Free At Last: Community Recovery And Rehabilitation Services,RES,RES,819 Jamie Lane,EAST PALO ALTO,SAN MATEO,CA,94303,10,37.47058808,-122.136712,(650) 462-6999 ,Women/Children,"819 Jamie Lane, EAST PALO ALTO, SAN MATEO COUNTY, CA, 94303"
1527,Starvista,NON,NON,609 Price Avenue,REDWOOD CITY,SAN MATEO,CA,94063,0,37.49322138,-122.2305561,(650) 591-9623 ,Co-Ed,"609 Price Avenue, REDWOOD CITY, SAN MATEO COUNTY, CA, 94063"
1528,"El Centro De Libertad/The Freedom Center, Inc.",NON,NON,225 South Cabrillo Hwy,HALF MOON BAY,SAN MATEO,CA,94109,0,37.465029,-122.4329895,(650) 560-9995 ,Co-Ed,"225 South Cabrillo Hwy, HALF MOON BAY, SAN MATEO COUNTY, CA, 94109"
1529,Starvista,NON,NON,333 Gellert Boulevard ,DALY CITY,SAN MATEO,CA,94015,0,37.666674,-122.4668205,(650) 366-8436 ,Co-Ed,"333 Gellert Boulevard , DALY CITY, SAN MATEO COUNTY, CA, 94015"
1530,Free At Last: Community Recovery And Rehabilitation Services,NON,NON,1796 Bay Road,EAST PALO ALTO,SAN MATEO,CA,94303,0,37.47166011,-122.1358203,(650) 462-6999 ,Co-Ed,"1796 Bay Road, EAST PALO ALTO, SAN MATEO COUNTY, CA, 94303"
1531,Jericho Project,RES,RES,163 Del Prado Drive,DALY CITY,SAN MATEO,CA,94015,24,37.68101628,-122.4796466,(650) 994-9832 ,Men Only,"163 Del Prado Drive, DALY CITY, SAN MATEO COUNTY, CA, 94015"
1532,Healthright 360,NON,NON,6181 Mission Street,DALY CITY,SAN MATEO,CA,94014,0,37.70676263,-122.4584374,(415) 337-0140 ,Co-Ed,"6181 Mission Street, DALY CITY, SAN MATEO COUNTY, CA, 94014"
1533,Healthright 360,RES,RES,27 North Humboldt Street,SAN MATEO,SAN MATEO,CA,94401,5,37.57302792,-122.3200558,(650) 348-6603 ,Women/Children,"27 North Humboldt Street, SAN MATEO, SAN MATEO COUNTY, CA, 94401"
1534,Starvista,RES-DETOX,RES-DETOX,826 Mahler Road,BURLINGAME,SAN MATEO,CA,94010,4,37.59725613,-122.3672486,(650) 689-5597 ,Co-Ed,"826 Mahler Road, BURLINGAME, SAN MATEO COUNTY, CA, 94010"
1535,Starvista,NON,NON,335 Quarry Road,SAN CARLOS,SAN MATEO,CA,94070,0,37.51888612,-122.2652236,(650) 591-3636 ,Women Only,"335 Quarry Road, SAN CARLOS, SAN MATEO COUNTY, CA, 94070"
1536,Healthright 360,RES,RES,900 Laurel Avenue,SAN MATEO,SAN MATEO,CA,94401,12,37.560573,-122.319405,(650) 348-8808 ,Men Only,"900 Laurel Avenue, SAN MATEO, SAN MATEO COUNTY, CA, 94401"
1537,Healthright 360,RES,RES,202 East Bellevue Avenue,SAN MATEO,SAN MATEO,CA,94401,15,37.5723352,-122.3357602,(650) 348-6603 ,Women Only,"202 East Bellevue Avenue, SAN MATEO, SAN MATEO COUNTY, CA, 94401"
1538,Healthright 360,NON,NON,2015 Pioneer Court,SAN MATEO,SAN MATEO,CA,94403,0,37.54709498,-122.3120486,(415) 762-3700 ,Co-Ed,"2015 Pioneer Court, SAN MATEO, SAN MATEO COUNTY, CA, 94403"
1539,The Salvation Army,RES-DETOX,RES-DETOX,423 Chapala Street,SANTA BARBARA,SANTA BARBARA,CA,93101,24,34.41498577,-119.6956915,(805) 962-6281 X1104,Co-Ed,"423 Chapala Street, SANTA BARBARA, SANTA BARBARA COUNTY, CA, 93101"
1540,Jeff Robert Jeffery,NON,NON,117 S. Benwiley Avenue,SANTA MARIA,SANTA BARBARA,CA,93458,0,34.95301339,-120.445754,(805) 332-3439 ,Co-Ed,"117 S. Benwiley Avenue, SANTA MARIA, SANTA BARBARA COUNTY, CA, 93458"
1541,Jeff Robert Jeffery,RES,RES,115 S. Benwiley Avenue,SANTA MARIA,SANTA BARBARA,CA,93458,10,34.95303438,-120.4457534,(805) 862-4901 ,Men Only,"115 S. Benwiley Avenue, SANTA MARIA, SANTA BARBARA COUNTY, CA, 93458"
1542,Good Samaritan Shelter,RES-DETOX,RES-DETOX,401B W Morrison Avenue,SANTA MARIA,SANTA BARBARA,CA,93458,12,34.9432282,-120.4408091,(805) 347-3338 X102,Co-Ed,"401B W Morrison Avenue, SANTA MARIA, SANTA BARBARA COUNTY, CA, 93458"
1543,Good Samaritan Shelter,NON,NON,245 Inger Drive,SANTA MARIA,SANTA BARBARA,CA,93454,0,34.9266249,-120.4330163,(805) 346-8185 ,Co-Ed,"245 Inger Drive, SANTA MARIA, SANTA BARBARA COUNTY, CA, 93454"
1544,Good Samaritan Shelter,RES-DETOX,RES-DETOX,113 South M Street,LOMPOC,SANTA BARBARA,CA,93436,6,34.63879146,-120.4642951,(805) 736-0357 X201,Co-Ed,"113 South M Street, LOMPOC, SANTA BARBARA COUNTY, CA, 93436"
1545,Good Samaritan Shelter,NON,NON,403B W Morrison Avenue,SANTA MARIA,SANTA BARBARA,CA,93454,0,34.94322853,-120.4408269,(805) 332-3647 ,Co-Ed,"403B W Morrison Avenue, SANTA MARIA, SANTA BARBARA COUNTY, CA, 93454"
1546,Good Samaritan Shelter,NON,NON,604 West Ocean Avenue,LOMPOC,SANTA BARBARA,CA,93436,0,34.63896018,-120.4643467,(805) 736-0357 ,Women Only,"604 West Ocean Avenue, LOMPOC, SANTA BARBARA COUNTY, CA, 93436"
1547,Good Samaritan Shelter,RES-DETOX,RES-DETOX,608 West Ocean Avenue,LOMPOC,SANTA BARBARA,CA,93436,16,34.63899948,-120.4646897,(805) 736-0357 X201,Women/Children,"608 West Ocean Avenue, LOMPOC, SANTA BARBARA COUNTY, CA, 93436"
1548,Good Samaritan Shelter,NON,NON,104 South C Street,LOMPOC,SANTA BARBARA,CA,93436,0,34.63868199,-120.4514797,(805) 741-7853 ,Co-Ed,"104 South C Street, LOMPOC, SANTA BARBARA COUNTY, CA, 93436"
1549,Good Samaritan Shelter,RES-DETOX,RES-DETOX,412 E Tunnell Street,SANTA MARIA,SANTA BARBARA,CA,93454,20,34.95749455,-120.4307505,(805) 332-3647 ,Women/Children,"412 E Tunnell Street, SANTA MARIA, SANTA BARBARA COUNTY, CA, 93454"
1550,Good Samaritan Shelter,NON,NON,412B E Tunnell Street,SANTA MARIA,SANTA BARBARA,CA,93454,0,34.95745109,-120.4311765,(805) 925-0315 ,Women Only,"412B E Tunnell Street, SANTA MARIA, SANTA BARBARA COUNTY, CA, 93454"
1551,Santa Barbara Rescue Mission,RES,RES,535 East Yanonali Street,SANTA BARBARA,SANTA BARBARA,CA,93103,45,34.4190086,-119.6842869,(805) 966-1316 ,Men Only,"535 East Yanonali Street, SANTA BARBARA, SANTA BARBARA COUNTY, CA, 93103"
1552,Santa Barbara Cottage Hospital,RES,RES,316 W Montecito Street,SANTA BARBARA,SANTA BARBARA,CA,93101,24,34.41127986,-119.6969302,(805) 569-7422 ,Co-Ed,"316 W Montecito Street, SANTA BARBARA, SANTA BARBARA COUNTY, CA, 93101"
1553,Council On Alcoholism And Drug Abuse,NON,NON,133 East Haley Street,SANTA BARBARA,SANTA BARBARA,CA,93101,0,34.4188432,-119.6933892,(805) 564-6057 ,Co-Ed,"133 East Haley Street, SANTA BARBARA, SANTA BARBARA COUNTY, CA, 93101"
1554,Council On Alcoholism And Drug Abuse,NON,NON,1111 Garden Street,SANTA BARBARA,SANTA BARBARA,CA,93101,0,34.4258975,-119.7002187,(805) 730-7575 ,Co-Ed,"1111 Garden Street, SANTA BARBARA, SANTA BARBARA COUNTY, CA, 93101"
1555,Council On Alcoholism And Drug Abuse,RES-DETOX,RES-DETOX,1020 Placido Avenue,SANTA BARBARA,SANTA BARBARA,CA,93101,12,34.41833132,-119.7065844,(805) 963-1836 ,Co-Ed,"1020 Placido Avenue, SANTA BARBARA, SANTA BARBARA COUNTY, CA, 93101"
1556,Santa Barbara Rescue Mission,RES,RES,24 West Arrellega Street,SANTA BARBARA,SANTA BARBARA,CA,93101,24,34.42657143,-119.7101694,(805) 966-1316 X800,Women Only,"24 West Arrellega Street, SANTA BARBARA, SANTA BARBARA COUNTY, CA, 93101"
1557,Casa Serena,RES-DETOX,RES-DETOX,1515 Bath Street,SANTA BARBARA,SANTA BARBARA,CA,93101,15,34.42344765,-119.7122496,(805) 764-8647 ,Women Only,"1515 Bath Street, SANTA BARBARA, SANTA BARBARA COUNTY, CA, 93101"
